,Unnamed: 0,polarity,user,text
9465,9465,0,88michael,I created a folder called 'To Be Sorted' for random files that needs to be sorted. Now I've got 146 files in the folder. FAIL 
9466,9466,0,micaymicay,misses Delfin E. Deloria III.  http://plurk.com/p/os7qv
9467,9467,0,AmyColalella,"It's 1 am. I keep wanting this more and more. I really need to go to sleep, I'm getting to caught up "
9468,9468,1,Kgreenel,"@czarthp You wouldn't like it here, I went to bar and ppl were READING...  They were all smelly hippies "
9469,9469,0,msloaf,my party was totally lame because hardly anyone came. I feel unloved. 
9470,9470,0,Lainey5,Whatching Prison Break  sad only four mor episodes
9471,9471,0,laurenevail,@GreyEyes   heartburn sucks!
9472,9472,0,love_pitseleh,i had no one to play with me at the park today  hopefully tomorrow isn't so lonely when i attempt to play basketball...
9473,9473,0,idrive325i,Omg worst party ever!!! I just wasted 20 dollars!!! It's takes me a month to work for that!!! 
9474,9474,1,insinglefile,"my baby boo, love of my life, best friend evar is finally tweeting. or twatting.  @victoriazombie"
9475,9475,0,JoyfulSoulCorne,"Wont go back to KFC for a while.  Where KFC failed is: I ordered my usual fave, but their guy suggested the &quot;special&quot; instead. Not yum ..."
9476,9476,1,ShylaRenee,I want one. 
9477,9477,0,girlandcowdog,"I was going to watch the end of the Mariners game (I have a thing for Kenji Jojima), but it's over already "
9478,9478,0,Holly2yay,@LaTruce huhuhuhu  i wish i was with you guys... having chickfila... boo school ruins EVERYTHING!!!!!
9479,9479,0,JuneLim,is catching up on his tv shows while getting ready to work this whole weekend 
9480,9480,0,bardicbelle,Painfully hungry...  Bring my appetizers plz.
9481,9481,0,mukund,"@fairminder Audi A6, fender gone, insurance claims it was a $3000 damage,  and the Merc I hit even more "
9482,9482,0,hillarylovesatl,@HaileyATL her mom always finds something to say to make her not go.. im sure she will if not umm.. idk 
9483,9483,0,treblah,Broken gas gauge + mechanic driving my bus = thought I had more gas.  @mattbratcher and @briantruong had to push it to the station.
9484,9484,1,craftylilmomma,"Boys in the bath, then off to bed!  Can't wait for Bloomin' Fest tomorrow...hoping the weather is good!  Looks bad for Sunday "
9485,9485,1,Joshuah_Pearson,3 beautiful women here.  all taken. grr. lol
9486,9486,0,telemekus,"@APHood we may have voting power, but the lobbyist for the banks have the money power. And politicians ALWAYS usually go for the money! "
9487,9487,1,icebrat515,"@perezhilton I'm so sad u feel that way!  I hope u meet him afterwards, he's totally awesome and nice"
9488,9488,0,Remilly,I REALLY REALLY miss U bryan!!  ...
9489,9489,0,Stagesiren,It's really cold backstage tonight.  WTF?!?  
9490,9490,0,aliceokoye,I am in a cul de sac 
9491,9491,0,Brea_C,@ddlovato I just saw your tour dates and now I am sad..You come to houston two days before I get home from vacation 
9492,9492,0,toyer3214,"@heidimontag if your BEST friend in the WHOLE WORLD died in a sudden car crash, what would you say to her parents?  that just happened 2me"
9493,9493,0,dotrose,"Still no electricity, two days now dangit. PG&amp;E has missed the appointment we had "
9494,9494,0,mhashizu,So bored.  Need something to do on a Friday night.  
9495,9495,0,SimoneBabey,arghhhh cant get a picture on 
9496,9496,0,absolutelytrue,@Sn0wrose He's leaving us (SC) and moving to Cali today. 
9497,9497,0,danielletx,feels she wasted her day off. 
9498,9498,1,silkystr8,@Tyrese4ReaL Missed u today..no words of inspiration or deep questions  ...hope to hear more from u 2morrow
9499,9499,0,dumbwhore,"@taracuda yes, I've had twitter unfollow 1 person so far.  They finally fixed it, but now she hasn't posted for a few days.  bummer "
9500,9500,0,jennasn95,@TramJonas the jb haters need to get a life and stop trash talking about them. 
9501,9501,0,AshleyTyan, I've been cheating on Twitter w/ WORK!!!! Money over Bitches!!! Hahaha
9502,9502,0,cherryscott,@MadAudMe Did you delete your facebook?  
9503,9503,0,steph_martin119,"@kamilahmarshall sorry for your loss, lady.  xo"
9504,9504,0,Jenny_Boo2Cute,@VibratingOptimi sorry 2 hear that  Perk Up buttercup!
9505,9505,1,juliafisher,I want a hair wrap. Someone do one for me pleaaaase 
9506,9506,0,amymuirphoto,6.30am wake up (5.30am uk time) ouch! Off to catch the eurostar back to london 
9507,9507,0,SeanyBushkill,upset stomach  [$eanyBushk!ll]
9508,9508,1,rupjones,"@mattedge To be honest im leaning more towards the 650 at the moment. I just dont need that massive pulling power, nor that price tag "
9509,9509,1,helmerman,@AmandaPursell sorry bout your luck 
9510,9510,0,Metnal,Yay! It seems I'm still working in La Quinta this coming week 
9511,9511,0,blaisewsc,I'm really sad 
9512,9512,1,bnsheets,Dont wanna go to work in the morning  got soo much other stuff to do! Blahh. Good night
9513,9513,1,craftylilmomma,"Boys in the bath, then off to bed! Can't wait for Bloomin' Fest tomorrow...hoping the weather is good! Looks bad for Sunday "
9514,9514,1,srmyxx,"@AcidInk haah is it? i havent seen it  really sad, id love to. i mean, it LOOKS amazing "
9515,9515,1,almostbritain,"Officially sick.  Green Tea, Golden Seal, Echinacea and zinc = very good. Nyquill and sleeping in = awesome."
9516,9516,1,iSawah,i feel like writing on tumblr but i don't have a laptop 
9517,9517,0,MelWilsonNZ,"Missing my hubby, home alone "
9518,9518,0,cerencik,girls no naughty things for me tonite.. i can not be a tigress  since hubby fell a sleep on the couch b/c of boredom
9519,9519,0,KateSun,Rehearsal at 8:15 tomorrow. 
9520,9520,1,justinownby,Well now i really just want to go home 
9521,9521,0,GoHugeGoHome,on washighton ext watching drag races! intense life i live. doug lives june 10th 
9522,9522,0,somealexisgirl,Last night at my last ASP 
9523,9523,0,saradanas,no fall out boy tomorrow 
9524,9524,0,boy_krazy0123,just got home from work...work again tomorrow morning.  shower then bed now...
9525,9525,0,brentma,"@katluvsdmb don't worry, I grabbed a branch halfway down. there're just no hand holds to grab to climb back up. "
9526,9526,0,darcylynn,finally home. watching @danecook on kimmel and going to bed (sans chihuahua  )
9527,9527,0,icalianelephant,2 episodes away from being caught up...  
9528,9528,0,tA_dA_trAcEy,spring break is almost over_  but  at the same time about it
9529,9529,1,xxHeyyCourtxx,OMG  the saddest thing just happened! so most people might think its realy wierd but i think its soooooo sweet! anyone that knows me.....
9530,9530,0,DanTomlinson,Sprained ankle...... Hollies house with a shot ton of people...... 
9531,9531,0,yasya_xox,@billbeckett a couple of sad faces...   =[  or  =(  or    or  :[  or probly many more (Y)
9532,9532,0,brookenyc,@stasia15 ....i just got real sad 
9533,9533,0,psst_its_juju,T_T hungry. but too lazy to get up. 
9534,9534,0,staryeyes8,Omg tennesse is another kansas!  ugh. Six more hours left! *Marz*
9535,9535,0,funkingkyle,@zshoup you really have no idea.  i have this great city and no one to destroy it with 
9536,9536,0,atulskulkarni,IPL Starts early in morning... will miss my first match. 
9537,9537,1,sojust86it,"Just had a VNS implanted which didn't help and had it turned off. $36,000 attempt to help her...failed. "
9538,9538,0,Rena1ssance,"@vdvl Hey!  How did he tell you that it went?  He forgot to tell me where it was gonna be held, and I missed it "
9539,9539,1,kazys,@ditchcat you're welcome! now what would baudrillard do. 
9540,9540,0,UmmItsLindsi,"So much pain  Haha. God, Kayla, we're stupid."
9541,9541,0,aliciamcmakin,@jeckyl25 &amp; FYI...that suuucckkks! (bout the carrrr) 
9542,9542,0,LisaRenee123,@theVIPERroom ahhh i was just there sunday night! 
9543,9543,1,quejimenez,waiting for India to hit the stage...I can't believe I left my camera  oh well having fun with my mom and bro
9544,9544,0,hannahatx,Watchin A Scanner Darkly... Sneezin up a storm 
9545,9545,1,marcmeansfun,$3 for coors light.  not a good deal!
9546,9546,0,BreeSmiley,dang my neck hurts so baddd i want to cry   *:+peace +:*
9547,9547,1,SamSam11,@lauren42 hope Yall have fun without me tomorrow. Im so jealous and mad i cant go. 
9548,9548,1,mcwhinniefamily,been out all day looking for something new to wear for Birthday next week with absolutley no luck 
9549,9549,1,JasonGrantz,I am teary eyed I want my firefly back. Wish river would have contributed to the documentary but it was amazing. I'm super sad now 
9550,9550,1,renee101,@djbolt  lol sorry haha I thought a try a hot Bath didn't work... still awake and I am so hating on u and ur ability to sleep 
9551,9551,0,waslcajun,back to the grind on monday...depressing 
9552,9552,0,DarthAngelus,"@greggrunberg Now I'm wanting to dig out the dvd and make sure, but it's 6am and I should head to bed...tough decisions "
9553,9553,0,Neil_art,Some one asked me if I was a carnie tonight on the sky train 
9554,9554,0,tishowns,I got a cut in my mouth in the back. I can't even eat.  b
9555,9555,0,dharmashark,@whatkilesaid 
9556,9556,1,mizrik,@Obanga    never got that phone call... lol
9557,9557,1,freexasxaxbird,@hellparade i know it should but people think its lame...  they dont love me enough
9558,9558,0,SouthBeachDog,OK-I have to get off twitter-got 2 get up early &amp; take one of my teen-kids to dentist-has 2 b on a Sat.   Holly asleep by my feet-poor pup
9559,9559,1,tweetpet,@tweetchild  Clean Me!
9560,9560,1,tweetpet,@tweetchild  Clean Me!
9561,9561,1,tweetpet,@chromachris  Clean Me!
9562,9562,0,SaraStidham,Missing you... 
9563,9563,1,tweetpet,@reatlas  Clean Me!
9564,9564,1,tweetpet,@chromachris  Clean Me!
9565,9565,1,tweetpet,@reatlas  Clean Me!
9566,9566,0,tweetpet,@reatlas  hungry!
9567,9567,0,JBoogie831,sleepy star wars loner 
9568,9568,1,lizyap,@MAGGIECHICKEN HA! im printing mine @ school coz my printer can be pretty dodddgy. cost me like 15 bucks 
9569,9569,0,DanikaBerry,@KimKardashian  Is Khloe on Twitter?  I hope I didn't follow the fake one. 
9570,9570,0,tokarrai,"Pondering food, pondering updating my Zune, pondering being an uncle to a pair of nephews 2300 miles away.  I has a sad. "
9571,9571,0,kaylasara,Fridays without Terminator and Dollhouse just aren't the same. 
9572,9572,0,draggingalake,"going off to bed, gots to open pbread then closing appdizzle, the usual Saturday.   no free time."
9573,9573,0,jeanane,IS AT WORK WITH A STOMACH ACHE 
9574,9574,0,Nic888,Trying to catch up on my shows online but I am apprently already caught up! That sucks  What now?
9575,9575,0,littlefoxy,@ricklondon hehe..making more competition for myself!  .. I'm going to try to pen something for your cartoon of Mariel &amp; family
9576,9576,1,CarmineCent,@KimKardashian tell ppl 2 folo me2 plz! I'm new also n love u. I'll do nethin plzzz! Im follown both of ur friends. 
9577,9577,0,hendler,Didn't do as well as I'd hoped on EarthDay footprint quiz http://earthday.net/footprint/flash.html 3-7 earths 
9578,9578,1,djphnx,Kean univ. Senior formal 2moprrow night.. gonna be crizaxy.. the dj never has a date   lol
9579,9579,0,armstackwhale,sad 'cause of some people 
9580,9580,0,lovemekt,@The_Tyree I miss the homie Remy! 
9581,9581,0,mpowelljones,"@IamDomo OMG! Kelly really responded. Diddy never responds to me, "
9582,9582,0,kimberlyedano,i have the biggest headache in the world 
9583,9583,0,cantfoolme85,stoked to go up to LA tomorrow for a Birthday Bash!! woot!! but sad im missing Coachella... 
9584,9584,1,aibiwashere,"@lyteforce My house don't watch enough TV to get an HD box. It's like 400 bucks, then monthly cable fee. :\ But it's so presh. "
9585,9585,0,emashouse,"@Dee_Humidifier i am not bad . i felt better on thursday , but today my brain is itchy and it's hard to stay awake  how are you ?"
9586,9586,1,kimbolily,I'm still stiff and ready to rip my spine out. Ow! But it might feel better 
9587,9587,1,TrevonHam,@EmpressZakiya lol yea follow me though i need more followers lol 
9588,9588,0,eshitha,I miss sekhar uncle working in that cake factory thing 
9589,9589,1,calamur,grrr - some relationships are worth too much effort ... and you wonder whether it is really worth it 
9590,9590,0,MrzEndy,@meloballerpoet (continuation) lmaoo I fell asleep work up at 9:30  then I was watching stomp the yard it finished at 12am order Chinese
9591,9591,0,ItsMelly,Wanting to see Seventeen Again. 
9592,9592,0,da1kelisfan,"I'm on the world wide web searching for real estate, and there is way too much that I'm seeing and not enough that I'm liking "
9593,9593,0,tricycles,Edward Cullen has B锟絣a Lugosi spinning in his grave. 
9594,9594,0,lcarillo,"Waited an hour to be seated, an hour to get our food and then the food was cold. Tres Agaves resturant "
9595,9595,0,raeraechick128,so freaking glad that its gonna be warm on monday. hell ya. sad that ryan is moving in november 
9596,9596,0,silentangie,WHY AREN'T I AT COACHELLA?! I'll just watch my Roy Orbison bluray instead 
9597,9597,1,adrianalovesjb,@kiahk happy birthday love sorry im late  i hope u had a great one love ya xoxo
9598,9598,0,ohmysem,@CHELLETASTIC 
9599,9599,0,tectizzle,@brittneygreen you were sleepy though! 
9600,9600,1,nini_b,"@fabwrldgoodlif tell her I love her so so much, and congratulations on her engagement! Just got to LA gone the entire weekend  miss u all"
9601,9601,0,naveed12k,Monster.com website is down 
9602,9602,1,corri11,@Emily_Rizzo omg omg omg omg that just made me so happy! i was supposed to go down for the game tonight..but i didnt  it was awesome tho!
9603,9603,1,krystle_ryan,"actually these are quite good....tweeting fr my ph so i cant respond directly,  "
9604,9604,0,MssDana,Trying to get this fu** page.. 
9605,9605,0,danlian,"Man... so many people watching hockey tonight, I feel like a slacker. I'm missing my games, and thereby a bad hockey fan. "
9606,9606,0,graceeedouglas,There was a plane crash in my neighborhood!!! 
9607,9607,1,TorenTheExtreme,"@tojoha1 lol, well my sis scearmt every time! but we did that run yesterday and her nie hurts still and i wnat 2 scear her and he fell! "
9608,9608,1,Liverpool_TX,"Oh and to top it off, my sciatica is acting up again. I think it's from wearing my creepers 2 weeks ago. "
9609,9609,0,StephanieLynn07,http://twitpic.com/3i6lu - boo for it disappearing 
9610,9610,0,greatheight,"Apparently I was wrong, you cannot do it St. Louis "
9611,9611,0,luvya89,my friend says ur gay stupid jonas brothers 
9612,9612,0,kirstiejoy,"Summer cannot come fast enough! Unfortunately, I don't think I've ever had more obstacles separate me from warm weather and relaxation! "
9613,9613,0,DanFDeBlasio,I had to buy a new charger for my iBook 
9614,9614,0,bekitah,"is watching oprah talk about twitter, i swore i wouldnt get one and i finally gave in "
9615,9615,0,kevinpmiller,"@KayRupp Kay, that is NOT my film   it is a 7 y/o TV show...fyi!!"
9616,9616,0,ghostintheradio,I'm tired of my job 
9617,9617,1,greeneyes1966,oh no morning.!! suppose i better get ready for work   
9618,9618,1,Lups3,"@vanny114 he taught me everything I know.. LOL, jk. I'm ready to leave wrk. I'm doing my deposit and the comp. Crashed.. "
9619,9619,1,jamesgladden,I'm on my phone and it won't let me send a message from my phone 
9620,9620,0,richrico21,"goin to bed to start, what I'm assuming is going to be a short weekend "
9621,9621,1,theyCALLmeBALLA,@nancyalexandria LOL im trying to be too but for basktball but idk i like it  sometimes LOL 
9622,9622,0,herNewObsession,"@all_stars_fade, I'm lame! I forgot to tell ya about her appt! It went well, he's growing so fast! Got her 2nd HEP shot  but all is well!"
9623,9623,0,GeeSandy,I am amazed that my bro @SkateGabe knows what GPS stands for...I feel ashamed 
9624,9624,0,waste_not,I think the car buying experience is making me sick. 
9625,9625,1,michellehe22,@thewesleychan Major hardcore studying for finals next week  Did u go shopping? I know they got a good outlet in Portland that has Puma!
9626,9626,0,sicknastyalison,@joeypage joey  we heard from her. please check your messages. Karyn sent you a message of what she said.we're calling for help. its bad.
9627,9627,0,craftylilmomma,@cheeriokeeper I work for a lot of photographers and what to learn the ropes...just can't afford one yet 
9628,9628,0,hotcandyxx,So sleepy. Friday night was ruined by a stupid shift @ work tmrow 
9629,9629,1,bexor,I want to go to Ikea! Why does it have to be so far away? 
9630,9630,0,CarlyAnna487,hates goodbyes. 
9631,9631,0,rayyfacee,"i feel really crappy. i hope i'm not getting sick, i have a full day ahead of me tomorrow. "
9632,9632,0,MuyLani,@showbiz_cousin is this unemployment related? 
9633,9633,1,Elimac510,@Anna_bar lucky!!! I went to a funeral  than staired at the wall all day my phns my only entertainment
9634,9634,0,weezyEmbaby,@Juicet1n how'd you know? -sniffle 
9635,9635,0,imjustlikeme,"and now, to work. "
9636,9636,0,rcmoeur,"Had one commuting crisis of note today, though - had a Catastrophic Squeaky Hula Girl Failure! (see http://tinyurl.com/chrcru )  "
9637,9637,0,MarKusLambert,Hahahahaha! So @MsLindseyAnn won't try my adios motherfucker.. Sad times  it tastes sooo good!
9638,9638,1,saentinel,@bm_house Wish I was playing cs too. 
9639,9639,0,besz,The bride's father just gave me &amp; my phone an evil/unfollow look  have to hide phone for few minutes after this update 
9640,9640,1,bellahenny,Wow......I miss Strokes.....so much right now.....but why? I miss those funny stories he'd tell me bout his trips. 
9641,9641,0,lulz,time for bed. im mad thirsty though. boring day ahead of me. no bootz til next sunday. arrrrrrrrr!  whats an explora to do?
9642,9642,1,yassirovicParis,WANT MOOOOOOOOORE      #asot400
9643,9643,0,caitarmstrong,@meaganlloyd my phone didnt get that message you sent me 
9644,9644,0,DulieD,"Ok, I didn't make it to Coffea   Tomorrow, after work I'll be stopping in."
9645,9645,1,AMonthOldDrums,I wish I could go to the Jazz Festival this weekend.. 
9646,9646,1,StalkerCalvin,i was experimented on by an alien  .... No un necessary probing though... luckily
9647,9647,0,iheartpunnk,ate bean and cheese dip and tacos for dinner... sleeping next to steve will be stinky 
9648,9648,0,tensionsevolve,my alarm is set to go off in three and a half hours 
9649,9649,0,wjaing,Yayyyyy day 1 of coachella almost over. So tired 
9650,9650,0,oleef,"oh no, shit, reneging, i really like the last track on the new yyy "
9651,9651,1,AimeeMcComb,goodnight all...workin late tomorrow then movin the next four days!! so blessed to have amazing people in my life...missin my sweets 
9652,9652,0,kennywa,@wwu_sarah  so sad to here you so sad of late...i anxiously await are reuniting
9653,9653,1,ahockley,Won't be home in time for most of #sll 
9654,9654,0,crashly1603,is going to bed early b/c i have work tomorrow 
9655,9655,1,dreah,@WarrenAndrew I miss them too..  Those were the best!
9656,9656,0,swayshay,@Ivonnebrok thanks! Pms suck! 
9657,9657,0,ceciliamay,winkler tomo! have to get up at 6 
9658,9658,1,paisleymelody,@GabrielSaporta i couldn't make it out to see you guys tonight; mega bummed  hope it was a good show though! i'll see y'all next time.
9659,9659,1,newsboyrory,I don't understand why some of the best people in the world are thrown to the ground by evil... I wish life was fair to all who are good 
9660,9660,0,amadisco,My dislocated toe has decided to redislocate itself so now its reverse dislocated . And it hurts . 
9661,9661,0,gillesguillemin,"Saturday morning promotion: if there was only one firefox plugin, it should be http://www.feedly.com (but it eats up my life "
9662,9662,0,Pan_duh,"@benjorg Benny, when is AFS gonna start touring again!? I miss all of you!! "
9663,9663,1,cookieaisle,@kristinepratt Pacing is definitely everything. I need to do better with protecting my weekends though. 
9664,9664,0,orionthegreat,just dropped kayla off.  I luh dat gurl
9665,9665,0,kpaintin,Day 1 of the MS150 cancelled!  And no camping in La Grange.    All I want to do is ride.
9666,9666,0,RowdyFan51,@killerwhaletank we need to remember to get flowers on Sunday morning. 
9667,9667,1,MrsBamBam,@KDBabylon where the heck is my friend? Lol what u doin? Haven't talked to u all day! 
9668,9668,0,RobertZepeda,Stressed about Tmw. 
9669,9669,0,siumuimui,Just scared my files will be gone by tomorrow  That'd be a nightmare. All the most important files are there!
9670,9670,1,a_paige,@tiffanyr0se : lmao ... I'm abt to fall asleep in this chair I'm od tired !!! 
9671,9671,1,breeves2000,I'm disappointed when those close to me choose temporary pleasure instead of lasting happiness by not exercising self-discipline. 
9672,9672,1,hollseey,"Off to buy bread in a few mins, the house is literally empty of food  i think i ate it all.. lol"
9673,9673,0,pureangell,"trying to figure out what exactly this thing does, how it works, etc...i guess it really does take me while to figure these sites out "
9674,9674,0,julieanshar,"@Out_of_the_Box PS sorry I didn't make it tonight, was just exhausted and depressed and didn't want to do much of anything.  Miss you..."
9675,9675,1,djksly,@getateric Hey E yes I actually found a few but not all. Sum of them r unavailable being they were promo only vinyl 
9676,9676,0,itsjoshmayne,really upset about derek closing his channel. 
9677,9677,0,seffyb,A little sore from football practice. 
9678,9678,0,wootton95,I just ate KFC 
9679,9679,0,AngelaG322,i'm guessing my tiffany's necklace and box grew a pair of legs and ran away  ahhhhh
9680,9680,1,J_MITCH_23,@kelzad man I have my days like that to...you probably will be up all night tho 
9681,9681,0,tyhaar,@NessaBanks Thunder bolts &amp; lightening around here! 5 inches of heavy rain late in the afternoon made it a no go for a road ride.... 
9682,9682,0,kassafrass44,"bed time, stressful week "
9683,9683,0,ReyyanBilge,Tossing and turning in the bed for over an hour. Reading didn't help..I am terrible at counting sheeps 
9684,9684,0,gigifurd,@queenzita  then why do they have these stupid little pictures on my iPod I can add to text if no one can see them
9685,9685,0,KDBabylon,@mrsbambam that's on u! I attempted u ignored me 
9686,9686,0,posiosbourne,@kyleconnecticut no fucking way. 
9687,9687,0,BeeBass,im so tired of this  i just want you back home where you belong .. things arent meant to end this way
9688,9688,1,katelyngrieb,getting ready for bed. its gonna be an interesting night... 
9689,9689,0,KathCim,"wow one of our kittens was killed by a dog tonight, all my little siblings cried   "
9690,9690,0,Jazzeeeec,Fell asleep just b4 The Jays lost  Now i'm WIDE awake ..not sure what to do
9691,9691,0,AyyoItsAmandaJo,Yankee Doodle Went To Town; Ridin' On Some 20's.. aww I miss Wild N' Out 
9692,9692,1,xSEANxLONGx,I just realize I'm gonna lose my car &amp; have to move out of my place in a week. I am not feeling very happy right now. 
9693,9693,0,myzzkay,@keyerror  :| dat one hurt my feelings 
9694,9694,1,UnivMich1975,@Boston_BlueEyes  Not a good night 
9695,9695,1,MissyMoo38,"@sstaver No, it is not fun. "
9696,9696,0,ZeRyan66,@ifoundmycapo  no. Real pls?
9697,9697,0,michaelflux,Does anyone know where to get Nissin Cup Noodles  in US? Any store online maybe?  I miss them 
9698,9698,0,TragicMatt,some guy just pissed on my foot...#1 reason to not wear sandals to the bar - no matter how warm it is.  
9699,9699,0,AreejMansour,Wonders why do weekends fly by? And where do they go? 
9700,9700,0,Bikerbilly,"The other part  to the Pat Tillman story, for those that don't know http://tinyurl.com/e9slt "
9701,9701,1,hautecocoa,got the new trackball THANK GOODNESS. it's moving in all directions BUT when i push it to select something it doesn't work  so i have....
9702,9702,0,tynie626,@just_another_1 omg wtf!!! 
9703,9703,0,scorpfromhell,"@Spitphyre nominate for what? I ain't getting into politics! :^O anyway, don't know if I got fans, ACs yeah, but fans? lost case anyway "
9704,9704,1,MarissaAshley,"Had a great time at my last social! Definitely going to miss this over the summer  Homework all day tomorrow, boo..."
9705,9705,0,KhaledT,Alone on a friday night 
9706,9706,0,meserenacuc,got saturday school tomorrow  blah hate saturday school sleepover in couple weeks XD
9707,9707,1,lenaartis,@idotstax  thank goodness you don't drink
9708,9708,0,DJSkizNaz,"can't keep it up girl, i'm sorry "
9709,9709,0,hannahavila,@Parra_Power Sorry..will not do it again...  hehe
9710,9710,0,hautecocoa,to press enter. i think i messed up something underneath 
9711,9711,1,adrianbruce,Just updated one of my science scripts but Dreamweaver doesn't want to play nicely  http://tinyurl.com/dzeznn
9712,9712,1,Gracelisa,http://twitpic.com/3i8q2 - Its a baby duck... Cute until they diddle in you hand 
9713,9713,0,mzwalcott,I can't believe I am bored already 
9714,9714,0,shawn36368,sad&amp;depressed right now 
9715,9715,0,bistre,Why is my ice-T not cold 
9716,9716,0,Kurono,I'm off the phone 
9717,9717,0,2gcasereviews,"Just installed TweetDeck, and man i can see why people use it! But how do i load all my tweets? "
9718,9718,0,AreThree,"Crazy snow.  Went from mowing to shovelling in three days.  WTF.  Deep wet snow, everything is soaked.  Trees snapping if it keeps up "
9719,9719,1,8lina9,going to sleep. long day. and i chipped a fuckin tooth!  night everyone have good dreams
9720,9720,0,AlexisAvenged,@SteveSievers i miss you. and i hate you. i wanna go on pirates!  and i have seriously been daydreaming about moving to LA. scary. ;)
9721,9721,0,PopTart91,"Watching a movie, eating a lollipop, and then hitting the sack. I have govt. to do in the morning. "
9722,9722,0,lysalove,Had a very long day.beat. getting ready for saturday to be a same 
9723,9723,0,vikkiv72,cant sleep i lay down for a bit &amp; im wide awake yet soooo exhausted 
9724,9724,1,caaroliinaa92,@jllg15 where were youu?? hahaa my only friends here  haha LMAOOO! this thing really is popular but I sitll cant figure comethings out
9725,9725,0,Ashwee_Marie,They all fell asleep except me 
9726,9726,1,kaylee110,@MCRmuffin im so sorry  hope yours does too god i want you to be okay!!!
9727,9727,0,StaciLynnB,"Just got home, off to bed -- have to be back at 8am. I hate cl-openings "
9728,9728,0,mariakayy,I want to go out and jog right now but my parents would tell me it's too late  HOLY CRAP I MISS MY BABY WAAAAAAAAAAAAAAY TOO MUCH..
9729,9729,0,twentynine89,"@vehnd  well, it'll come back around next year. btw, my cat has fallen off the bed not once, not twice, but three times."
9730,9730,0,Jezabell63,BMG concert kicked ass!  Seats were 5th row. Sorry no pics allowed in theater 
9731,9731,1,xItzyx,@Mimiseiku what?!  but Eesa (LMAO) you can't!
9732,9732,0,CookiesMomma,@ambvymarie Why are you depressed?  
9733,9733,0,touchandgo,exhausted tired 
9734,9734,1,myrandalove,@JazzieBluE @JazzieBluE  oh my god I am so jelous aghh it was ehhh 6 /7hour drive from my house. 
9735,9735,0,Izabella5677,"im lonely  keep me company! 22 female, Fort Worth - Texas"
9736,9736,0,kohne,"Too tired to tweet, too tired to draw, to tired to look for work. Just plain worn out and short on hope. "
9737,9737,0,mariakayy,"I want to go out and jog right now but my parents would tell me it's too late  HOLY CRAP I MISS HIM, LIKE, WAAAAAAAAAAAAAAYY TOO MUCH.."
9738,9738,1,Gracelisa,http://twitpic.com/3i8rr - Its a baby ducky!! Cute until it diddles in your hand 
9739,9739,1,chaibabachai,in bed getting ready for my last night at Camp Hope 
9740,9740,0,zzme902,havent been on all day  hanging out with my mommy&lt;3
9741,9741,0,krissyjo82,missing the fox  http://tinyurl.com/cxan7p
9742,9742,0,electricv01,No loves for me tonight... 
9743,9743,1,khodgkin1,@1foxylady ((HUGS)) 
9744,9744,0,I_am_a_twalker,@moonfrye went to visit my husband on his business trip 
9745,9745,0,sinfulbynature,About to go to bed.. I'm tried and lonely since Matthew went to sleep. 
9746,9746,1,NTMJ,@amilyn @shennyunho Yes exams in two weeks... 
9747,9747,1,Kierkegaardian,"Wow, the kids in the neighboring building/complex are being 5 thousand decibels of obnoxious "
9748,9748,0,TiffanyMarie_,"@jonathanrknight I wish you guys were making more stops in Cali, because as of right now I can't go. "
9749,9749,0,VickiluvsLB,Hey everyone... Have a good weekend... it's a dull grey day here. 
9750,9750,1,SimplyGaby,Off to work I don't think its gonna be a good night 
9751,9751,1,flwrdaisy,so happy at home. Watching the 3rd X-Men w/Ryan and Champagne. &lt;3 Lexie didn't want to watch the last one. 
9752,9752,1,swayshay,@JonathanRKnight hope it wasn't a bee!! 
9753,9753,0,mmdiddy,Our pet Kangaroo hasnt been back to our house for several days...and we found a dead one on the side of the road yesterday 
9754,9754,1,JoAnNaNaNa,@Lizinhollywood is there anywhere else to watch 'my first time driving' not on logo? it won't play in canada because of copyright issues 
9755,9755,0,KITTILITTER,@DJlilE what did i do 
9756,9756,1,x3amysarah,On the way back to albuquerque with my love. Not wanting to leave sunday 
9757,9757,1,couchpotatokid,We're going to San Antonio in 4 hrs and I need to get some sleep- I'm sure it aint helping that I'm eating and whining about my gray hair 
9758,9758,0,carnagefairy,@rperdio no  and $7.20 for 2 handrolls is a bit steep!
9759,9759,0,Jennifer6219,"im lonely  keep me company! 22 female, New Haven - Connecticut"
9760,9760,0,Regan5138,"im lonely  keep me company! 22 female, Seattle - Washington"
9761,9761,1,xWoNdErxnotesxx,@RobPattinson_ yeah thats a lot of messages XD. i wish i was that famous.  no1 loves me XDD
9762,9762,0,TheDivineLiz,"got a red light ticket tonight  After much research, I can't fight it due to the speed I was going."
9763,9763,0,PassionMD,"On call, working.  night tweeties!"
9764,9764,0,catmmm,fuck I'm ready for bed. still at work though then like a 25 min ride home 
9765,9765,0,myzzkay,@keyerror hey hey hey I DNT APPRECIATE U USIN MY NAME WHEN IT'S INSULTING ME 
9766,9766,1,tkdesire238,Still sick feeling weak  can't enjoy this beautiful spring weather 
9767,9767,0,Lchadscott,"@KathiePritchett damn baby, you always sleeping on me "
9768,9768,0,xxHeyyCourtxx,@Dannnnni i gave up  i checked everywhere!!! i cant find it ='[ but its okay i guess coz i will put it in my memory box! ily xxxx
